Employee ID;Full Name;Job Title;Department;Business Unit;Gender;Ethnicity;Age;Hire Date;Annual Salary;Bonus %;Country;City;Exit Date;Latitude;Longitude
E02844;Charles Diaz;Senior Manager;Sales;Corporate;Male;Latino;55;16/11/2013;124129;0.15;Brazil;Sao Paulo;;-23.6820636;-46.9249441
E02846;Julia Mai;Manager;Marketing;Manufacturing;Female;Asian;50;11/03/2012;108134;0.1;China;Shanghai;;31.2239286;121.147112
E02848;Emma Brooks;Senior Account Representative;Sales;Research & Development;Female;Caucasian;30;18/12/2016;89458;0;United States;Austin;;30.3076576;-97.9205502
E02848;Liam Anderson;System Administrator;IT;Research & Development;Male;Asian;55;09/11/2016;87851;0;China;Chongqing;;29.5548108;106.3837459
E02850;Evelyn Dinh;Director;Sales;Research & Development;Female;Asian;41;10/08/2018;171173;0.21;United States;Columbus;;39.9828348;-83.1556352
E02855;Piper Cheng;Enterprise Architect;IT;Manufacturing;Female;Asian;62;15/03/2009;82839;0;United States;Miami;;25.7823843;-80.3118592
E02856;Amelia Kaur;Operations Engineer;Engineering;Research & Development;Female;Asian;30;14/11/2015;77442;0;United States;Columbus;;39.9828348;-83.1556352
E02857;Mason Jimenez;Senior Manager;Finance;Speciality Products;Male;Latino;44;08/08/2019;130133;0.15;United States;Austin;18/05/2022;30.3076576;-97.9205502
E02857;Valentina Davis;Analyst;Sales;Speciality Products;Female;Caucasian;33;13/04/2014;46878;0;United States;Miami;;25.7823843;-80.3118592
E02861;Daniel Perry;Enterprise Architect;IT;Research & Development;Male;Caucasian;62;15/04/2001;80921;0;United States;Columbus;;39.9828348;-83.1556352
E02862;Peyton Huang;Senior Manager;IT;Manufacturing;Female;Asian;25;02/07/2021;125633;0.11;China;Beijing;;39.9384171;116.0678242
E02872;Liam Jung;Manager;Finance;Corporate;Male;Asian;39;14/01/2010;103504;0.07;China;Chengdu;;30.6584246;103.9107386
E02875;Madeline Shin;Computer Systems Manager;IT;Speciality Products;Female;Asian;48;09/01/2007;74546;0.09;United States;Seattle;;47.606209;-122.332069
E02877;Mila Allen;Controls Engineer;Engineering;Corporate;Female;Caucasian;56;14/10/2015;76272;0;United States;Miami;22/10/2021;25.7823843;-80.3118592
E02881;Leilani Sharma;Senior Analyst;Accounting;Manufacturing;Female;Asian;43;23/01/2014;92940;0;China;Chengdu;;30.6584246;103.9107386
E02884;Axel Johnson;Director;Human Resources;Corporate;Male;Caucasian;60;14/04/2015;155788;0.17;United States;Seattle;;47.606209;-122.332069
E02888;Elijah Ramos;Senior Manager;IT;Speciality Products;Male;Latino;33;24/12/2012;132544;0.1;Brazil;Rio de Janerio;;-22.9140457;-43.6107907
E02889;Mia Herrera;Director;Marketing;Research & Development;Female;Latino;43;16/10/2014;171360;0.23;Brazil;Manaus;;-3.0446589;-60.0495051
E02895;Mila Soto;Director;Finance;Research & Development;Female;Latino;65;07/10/2008;170221;0.15;Brazil;Manaus;;-3.0446589;-60.0495051
E02899;Joshua Cortez;Senior Manager;Finance;Corporate;Male;Latino;44;11/08/2007;126277;0.13;Brazil;Manaus;;-3.0446589;-60.0495051
E02900;Elena Richardson;Manager;Accounting;Manufacturing;Female;Caucasian;34;03/10/2014;103707;0.09;United States;Columbus;;39.9828348;-83.1556352
E02903;Robert Vazquez;System Administrator;IT;Corporate;Male;Latino;40;26/09/2021;87770;0;United States;Austin;;30.3076576;-97.9205502
E02907;Jose Singh;Senior Manager;Finance;Speciality Products;Male;Asian;44;06/04/2010;142878;0.12;United States;Columbus;;39.9828348;-83.1556352
E02914;Maria Wilson;System Administrator;Engineering;Research & Development;Female;Caucasian;51;14/06/1996;200246;0.34;United States;Columbus;;39.9828348;-83.1556352
E02917;Everett Morales;Solutions Architect;IT;Speciality Products;Male;Latino;57;10/07/2014;66649;0;Brazil;Rio de Janerio;;-22.9140457;-43.6107907
E02920;Willow Woods;System Administrator;Human Resources;Speciality Products;Female;Caucasian;28;25/07/2021;231850;0.39;United States;Miami;;25.7823843;-80.3118592
E02923;Ethan Tang;Senior Analyst;Accounting;Speciality Products;Male;Asian;54;04/05/2016;93668;0;United States;Chicago;;41.8336152;-87.8967698
E02938;John Trinh;Director;Marketing;Corporate;Male;Asian;49;26/06/2014;153961;0.25;China;Shanghai;;31.2239286;121.147112
E02938;Jace Washington;Manager;Accounting;Research & Development;Male;Caucasian;44;09/02/2002;117545;0.06;United States;Phoenix;;33.6049778;-112.4546902
E02939;Julian Fong;Quality Engineer;Engineering;Speciality Products;Male;Asian;61;22/11/2002;80950;0;China;Chongqing;;29.5548108;106.3837459
E02942;Daniel Richardson;Director;Engineering;Speciality Products;Male;Caucasian;30;20/05/2018;184368;0.29;United States;Austin;;30.3076576;-97.9205502
E02943;Bella Lopez;Senior Analyst;Marketing;Corporate;Female;Latino;32;12/11/2013;88895;0;United States;Chicago;;41.8336152;-87.8967698
E02944;Joshua Fong;System Administrator;Engineering;Speciality Products;Male;Asian;47;11/06/2012;222941;0.39;China;Beijing;;39.9384171;116.0678242
E02960;Nova Hill;Senior Analyst;Accounting;Manufacturing;Female;Caucasian;56;10/03/2018;90040;0;United States;Chicago;;41.8336152;-87.8967698
E02965;Andrew Do;Senior Manager;Finance;Research & Development;Male;Asian;43;17/04/2021;146140;0.15;United States;Seattle;;47.606209;-122.332069
E02966;William Foster;Field Engineer;Engineering;Manufacturing;Male;Caucasian;58;23/05/2002;76354;0;United States;Phoenix;26/09/2021;33.6049778;-112.4546902
E02968;Caroline Santos;Analyst II;Finance;Research & Development;Female;Latino;25;12/07/2020;56565;0;Brazil;Sao Paulo;;-23.6820636;-46.9249441
E02971;Mia Wu;Enterprise Architect;IT;Corporate;Female;Asian;45;25/08/2013;99169;0;China;Beijing;;39.9384171;116.0678242
E02977;Nicholas Song;Analyst II;Marketing;Manufacturing;Male;Asian;52;23/05/1999;68807;0;China;Chengdu;30/11/2015;30.6584246;103.9107386
E02980;Hailey Shin;Director;Human Resources;Corporate;Female;Asian;57;24/10/2016;176324;0.23;China;Shanghai;;31.2239286;121.147112
E02984;Jack Mai;Senior Analyst;Marketing;Corporate;Male;Asian;45;22/09/2007;92293;0;China;Chengdu;;30.6584246;103.9107386
E02987;Mateo Harris;Manager;IT;Corporate;Male;Caucasian;30;05/08/2017;119906;0.05;United States;Columbus;;39.9828348;-83.1556352
E02992;Paisley Sanders;Senior Manager;Marketing;Speciality Products;Female;Caucasian;55;27/03/2001;157812;0.11;United States;Miami;;25.7823843;-80.3118592
E03000;Hailey Hong;Account Representative;Sales;Research & Development;Female;Asian;33;22/01/2021;56405;0;United States;Chicago;;41.8336152;-87.8967698
E03007;Isaac Joseph;Analyst;Sales;Manufacturing;Male;Caucasian;54;24/09/1998;58006;0;United States;Seattle;;47.606209;-122.332069
E03018;Autumn Reed;Development Engineer;Engineering;Corporate;Female;Caucasian;37;17/09/2017;70770;0;United States;Miami;;25.7823843;-80.3118592
E03025;Lucy Alexander;Director;Engineering;Manufacturing;Female;Caucasian;45;29/10/2014;189420;0.2;United States;Seattle;;47.606209;-122.332069
E03027;Elijah Watson;Senior Manager;Sales;Manufacturing;Male;Caucasian;29;16/03/2017;151413;0.15;United States;Seattle;;47.606209;-122.332069
E03042;Ava Nelson;Systems Analyst;IT;Manufacturing;Female;Caucasian;63;01/04/1992;53809;0;United States;Phoenix;;33.6049778;-112.4546902
E03045;Andrew Huynh;Business Partner;Human Resources;Speciality Products;Male;Asian;57;28/04/1997;54051;0;United States;Miami;11/10/1998;25.7823843;-80.3118592
E03047;Gabriella Gupta;Senior Account Representative;Sales;Corporate;Female;Asian;41;15/02/2005;95372;0;China;Shanghai;;31.2239286;121.147112
E03055;Austin Rojas;System Administrator;Finance;Corporate;Male;Latino;29;05/12/2018;199504;0.3;United States;Austin;;30.3076576;-97.9205502
E03058;Angel Xiong;System Administrator;IT;Research & Development;Male;Asian;35;11/06/2015;234723;0.36;China;Shanghai;;31.2239286;121.147112
E03058;Robert Wright;Technical Architect;IT;Manufacturing;Male;Caucasian;30;14/06/2015;67489;0;United States;Chicago;;41.8336152;-87.8967698
E03059;Hailey Dang;Manager;Marketing;Manufacturing;Female;Asian;64;21/09/2019;108780;0.06;China;Shanghai;;31.2239286;121.147112
E03061;Vivian Lewis;Manager;Marketing;Manufacturing;Female;Caucasian;65;07/09/2011;104903;0.1;United States;Columbus;;39.9828348;-83.1556352
E03064;Lincoln Fong;Analyst II;Sales;Speciality Products;Male;Asian;31;17/02/2020;67171;0;China;Chongqing;01/05/2021;29.5548108;106.3837459
E03065;Ezra Ortiz;Quality Engineer;Engineering;Research & Development;Male;Latino;41;21/01/2012;94658;0;United States;Miami;;25.7823843;-80.3118592
E03081;Ayla Brown;Senior Manager;Sales;Manufacturing;Female;Caucasian;49;15/04/2013;128303;0.15;United States;Phoenix;;33.6049778;-112.4546902
E03090;Penelope Choi;Technical Architect;IT;Speciality Products;Female;Asian;49;10/09/2010;72826;0;China;Beijing;;39.9384171;116.0678242
E03094;Wesley Young;Senior Analyst;Marketing;Speciality Products;Male;Caucasian;33;18/09/2016;98427;0;United States;Columbus;;39.9828348;-83.1556352
E03096;Kennedy Zhang;Director;Finance;Research & Development;Female;Asian;63;27/10/2000;155320;0.17;China;Chongqing;;29.5548108;106.3837459
E03097;Brooks Stewart;HRIS Analyst;Human Resources;Manufacturing;Male;Black;45;19/12/2015;51983;0;United States;Columbus;;39.9828348;-83.1556352
E03102;Cooper Valdez;Manager;Sales;Corporate;Male;Latino;50;25/04/2012;113269;0.09;Brazil;Sao Paulo;;-23.6820636;-46.9249441
E03106;Xavier Davis;System Administrator;Finance;Corporate;Male;Caucasian;36;17/01/2009;238236;0.31;United States;Seattle;;47.606209;-122.332069
E03113;Willow Chen;Manager;Accounting;Corporate;Female;Asian;50;03/09/2012;102033;0.08;United States;Austin;;30.3076576;-97.9205502
E03114;Jameson Juarez;Development Engineer;Engineering;Speciality Products;Male;Latino;62;09/10/1994;98230;0;United States;Miami;;25.7823843;-80.3118592
E03124;Caleb Nelson;Director;Marketing;Corporate;Male;Caucasian;33;12/06/2017;164396;0.29;United States;Columbus;;39.9828348;-83.1556352
E03131;Ezekiel Reed;Senior Manager;IT;Manufacturing;Male;Caucasian;37;25/02/2014;128984;0.12;United States;Miami;01/05/2021;25.7823843;-80.3118592
E03149;Layla Collins;IT Systems Architect;IT;Speciality Products;Female;Caucasian;26;11/03/2021;74170;0;United States;Austin;;30.3076576;-97.9205502
E03159;Claire Romero;System Administrator;Marketing;Manufacturing;Female;Latino;37;21/07/2011;219474;0.36;Brazil;Manaus;;-3.0446589;-60.0495051
E03160;Carter Ortiz;Quality Engineer;Engineering;Speciality Products;Male;Latino;54;29/04/2012;96441;0;Brazil;Sao Paulo;;-23.6820636;-46.9249441
E03166;Austin Edwards;IT Coordinator;IT;Manufacturing;Male;Black;42;24/09/2006;52733;0;United States;Chicago;;41.8336152;-87.8967698
E03167;Luke Zheng;Director;Human Resources;Speciality Products;Male;Asian;39;28/11/2006;161690;0.29;China;Beijing;;39.9384171;116.0678242
E03168;Nora Le;Senior Manager;IT;Manufacturing;Female;Asian;53;12/04/1997;154388;0.1;United States;Seattle;;47.606209;-122.332069
E03170;Autumn Thao;Account Representative;Sales;Manufacturing;Female;Asian;63;26/09/2017;72340;0;United States;Phoenix;03/04/2019;33.6049778;-112.4546902
E03181;Greyson Dang;Development Engineer;Engineering;Manufacturing;Male;Asian;60;11/05/2009;62239;0;China;Beijing;;39.9384171;116.0678242
E03189;Asher Jackson;Senior Manager;Sales;Speciality Products;Male;Caucasian;50;25/03/2003;123405;0.13;United States;Columbus;;39.9828348;-83.1556352
E03220;Alexander Gonzales;Manager;Accounting;Research & Development;Male;Latino;34;04/06/2018;128329;0.08;United States;Phoenix;;33.6049778;-112.4546902
E03223;Ethan Joseph;IT Coordinator;IT;Research & Development;Male;Caucasian;45;28/05/2018;49219;0;United States;Columbus;;39.9828348;-83.1556352
E03226;Angel Stewart;System Administrator;Finance;Corporate;Male;Caucasian;28;22/06/2019;250767;0.38;United States;Seattle;;47.606209;-122.332069
E03227;Eli Richardson;IT Coordinator;IT;Speciality Products;Male;Caucasian;38;19/04/2015;48762;0;United States;Seattle;;47.606209;-122.332069
E03240;Aiden Silva;System Administrator;IT;Research & Development;Male;Latino;42;29/11/2010;186725;0.32;Brazil;Manaus;;-3.0446589;-60.0495051
E03247;Caroline Jenkins;Analyst;Finance;Research & Development;Female;Caucasian;27;06/05/2018;49011;0;United States;Chicago;;41.8336152;-87.8967698
E03247;Aaliyah Mai;System Administrator;IT;Speciality Products;Female;Asian;57;11/11/2016;246589;0.33;United States;Phoenix;26/03/2017;33.6049778;-112.4546902
E03248;Lyla Stewart;Senior Manager;IT;Speciality Products;Female;Caucasian;43;27/03/2015;120321;0.12;United States;Austin;;30.3076576;-97.9205502
E03251;Ruby Medina;Director;Sales;Manufacturing;Female;Latino;50;18/12/2018;155351;0.2;United States;Seattle;;47.606209;-122.332069
E03252;James Bui;Manager;Finance;Manufacturing;Male;Asian;64;20/07/1998;122753;0.09;China;Chongqing;;29.5548108;106.3837459
E03255;Jose Brown;System Administrator;IT;Speciality Products;Male;Caucasian;43;07/04/2016;67976;0;United States;Seattle;;47.606209;-122.332069
E03262;Logan Mitchell;Analyst II;Marketing;Manufacturing;Male;Caucasian;65;20/08/2005;59833;0;United States;Columbus;;39.9828348;-83.1556352
E03268;Emilia Rivera;Test Engineer;Engineering;Research & Development;Female;Latino;42;23/11/2017;96023;0;United States;Miami;;25.7823843;-80.3118592
E03268;Everly Coleman;System Administrator;IT;Corporate;Female;Caucasian;48;18/02/2015;194871;0.35;United States;Columbus;;39.9828348;-83.1556352
E03269;Charlotte Chu;Network Engineer;IT;Manufacturing;Female;Asian;50;23/01/2001;97537;0;China;Chengdu;;30.6584246;103.9107386
E03273;Daniel Shah;Analyst II;Sales;Research & Development;Male;Asian;41;04/06/2010;72425;0;China;Beijing;;39.9384171;116.0678242
E03277;Caroline Hu;Senior Manager;Marketing;Speciality Products;Female;Asian;31;18/08/2019;126353;0.12;China;Shanghai;;31.2239286;121.147112
E03278;Nevaeh James;Solutions Architect;IT;Speciality Products;Female;Caucasian;45;03/11/2017;66660;0;United States;Austin;;30.3076576;-97.9205502
E03278;Nicholas Wong;Director;Sales;Research & Development;Male;Asian;27;07/11/2019;174607;0.29;United States;Columbus;;39.9828348;-83.1556352
E03289;Christopher Lam;System Administrator;Accounting;Manufacturing;Male;Asian;64;29/03/2013;252325;0.4;United States;Columbus;;39.9828348;-83.1556352
E03292;Cora Evans;Computer Systems Manager;IT;Speciality Products;Female;Black;45;26/03/2018;86478;0.06;United States;Austin;;30.3076576;-97.9205502
E03296;Eloise Trinh;Solutions Architect;IT;Speciality Products;Female;Asian;39;22/04/2020;90535;0;United States;Miami;;25.7823843;-80.3118592
E03300;Maria Chin;Analyst;Marketing;Manufacturing;Female;Asian;65;26/09/2013;50341;0;China;Beijing;;39.9384171;116.0678242
E03305;Hannah King;Manager;Accounting;Speciality Products;Female;Caucasian;31;07/10/2014;114911;0.07;United States;Chicago;;41.8336152;-87.8967698
E03305;Cooper Jiang;Analyst II;Accounting;Corporate;Male;Asian;49;25/07/2019;50883;0;China;Chongqing;02/03/2021;29.5548108;106.3837459
E03310;Dylan Campbell;Director;Engineering;Speciality Products;Male;Caucasian;45;29/11/2010;153767;0.27;United States;Phoenix;;33.6049778;-112.4546902
E03325;Robert Edwards;HRIS Analyst;Human Resources;Corporate;Male;Caucasian;62;11/10/2004;50825;0;United States;Seattle;;47.606209;-122.332069
E03327;Julia Luong;Senior Manager;Accounting;Research & Development;Female;Asian;55;20/06/2006;142628;0.12;China;Chongqing;;29.5548108;106.3837459
E03328;Lucy Johnson;Manager;IT;Research & Development;Female;Caucasian;57;27/04/2020;103058;0.07;United States;Columbus;;39.9828348;-83.1556352
E03332;Ruby Sun;Cloud Infrastructure Architect;IT;Manufacturing;Female;Asian;50;06/09/2021;83418;0;China;Shanghai;;31.2239286;121.147112
E03343;Carson Lu;Engineering Manager;Engineering;Speciality Products;Male;Asian;64;04/12/1996;99354;0.12;China;Beijing;;39.9384171;116.0678242
E03344;Camila Rogers;Controls Engineer;Engineering;Speciality Products;Female;Caucasian;27;21/10/2021;109851;0;United States;Seattle;;47.606209;-122.332069
E03347;Rylee Dinh;Development Engineer;Engineering;Speciality Products;Female;Asian;35;10/02/2017;60132;0;China;Chongqing;;29.5548108;106.3837459
E03349;Anna Mehta;Cloud Infrastructure Architect;IT;Speciality Products;Female;Asian;32;05/01/2020;78844;0;United States;Seattle;;47.606209;-122.332069
E03349;Adam He;Director;Accounting;Speciality Products;Male;Asian;35;16/08/2017;181356;0.23;China;Beijing;;39.9384171;116.0678242
E03349;Dylan Chin;Director;Finance;Corporate;Male;Asian;60;05/06/2017;158898;0.18;United States;Miami;;25.7823843;-80.3118592
E03354;Silas Estrada;IT Systems Architect;IT;Corporate;Male;Latino;49;24/06/2016;68426;0;Brazil;Rio de Janerio;;-22.9140457;-43.6107907
E03354;Austin Brown;Director;Marketing;Research & Development;Male;Caucasian;48;08/08/2007;194723;0.25;United States;Phoenix;;33.6049778;-112.4546902
E03359;Autumn Ortiz;Field Engineer;Engineering;Research & Development;Female;Latino;30;17/12/2017;87744;0;Brazil;Sao Paulo;;-23.6820636;-46.9249441
E03362;Lily Henderson;HRIS Analyst;Human Resources;Manufacturing;Female;Caucasian;61;20/05/2011;64937;0;United States;Phoenix;;33.6049778;-112.4546902
E03364;Audrey Lee;Development Engineer;Engineering;Speciality Products;Female;Asian;51;11/02/2017;87036;0;China;Chongqing;;29.5548108;106.3837459
E03370;Ian Cortez;Analyst II;Marketing;Research & Development;Male;Latino;61;30/04/2008;69352;0;Brazil;Rio de Janerio;;-22.9140457;-43.6107907
E03371;Jack Alexander;System Administrator;IT;Manufacturing;Male;Caucasian;56;29/05/2006;228822;0.36;United States;Miami;;25.7823843;-80.3118592
E03379;Landon Kim;Manager;Human Resources;Speciality Products;Male;Asian;50;15/03/2012;117226;0.08;United States;Phoenix;;33.6049778;-112.4546902
E03383;Lincoln Hall;Director;Accounting;Speciality Products;Male;Caucasian;26;28/07/2020;180664;0.27;United States;Chicago;;41.8336152;-87.8967698
E03393;Henry Figueroa;Senior Manager;Finance;Manufacturing;Male;Latino;46;19/07/2010;134881;0.15;Brazil;Manaus;;-3.0446589;-60.0495051
E03394;Joseph Ly;System Administrator;Marketing;Speciality Products;Male;Asian;40;28/02/2009;242919;0.31;China;Chongqing;;29.5548108;106.3837459
E03402;Isaac Liu;Field Engineer;Engineering;Manufacturing;Male;Asian;60;13/10/1992;88213;0;China;Chongqing;;29.5548108;106.3837459
E03404;Everleigh Nunez;Field Engineer;Engineering;Speciality Products;Female;Latino;42;05/02/2021;65507;0;Brazil;Manaus;;-3.0446589;-60.0495051
E03412;Joshua Martin;Senior Manager;Human Resources;Research & Development;Male;Black;42;20/10/2003;135558;0.14;United States;Phoenix;;33.6049778;-112.4546902
E03417;Benjamin Moua;Computer Systems Manager;IT;Manufacturing;Male;Asian;40;02/07/2007;93971;0.08;China;Chongqing;;29.5548108;106.3837459
E03419;Jade Yi;Account Representative;Sales;Speciality Products;Female;Asian;47;10/07/2015;63880;0;China;Chongqing;;29.5548108;106.3837459
E03423;Santiago f Gonzalez;Manager;Sales;Research & Development;Male;Latino;36;26/07/2012;105891;0.07;United States;Seattle;;47.606209;-122.332069
E03429;Ian Wu;Senior Analyst;Marketing;Manufacturing;Male;Asian;51;14/04/2012;82300;0;China;Chengdu;;30.6584246;103.9107386
E03430;Leo Herrera;Senior Business Partner;Human Resources;Research & Development;Male;Latino;48;22/04/1998;85369;0;Brazil;Manaus;27/11/2004;-3.0446589;-60.0495051
E03438;Asher Morales;Automation Engineer;Engineering;Research & Development;Male;Latino;52;10/07/2020;88272;0;Brazil;Sao Paulo;;-23.6820636;-46.9249441
E03440;Genesis Navarro;Cloud Infrastructure Architect;IT;Corporate;Female;Latino;41;28/04/2009;69803;0;Brazil;Manaus;;-3.0446589;-60.0495051
E03446;Julian Ross;Manager;Marketing;Research & Development;Male;Caucasian;51;02/07/2020;100099;0.08;United States;Miami;;25.7823843;-80.3118592
E03455;Hadley Ford;Systems Analyst;IT;Research & Development;Female;Caucasian;52;23/02/2005;45286;0;United States;Chicago;;41.8336152;-87.8967698
E03457;Ivy Desai;Controls Engineer;Engineering;Research & Development;Female;Asian;59;09/04/2001;119699;0;China;Shanghai;;31.2239286;121.147112
E03461;Nathan Lau;Business Partner;Human Resources;Research & Development;Male;Asian;35;22/02/2011;43336;0;United States;Austin;12/07/2020;30.3076576;-97.9205502
E03465;Harper Phan;Analyst II;Finance;Manufacturing;Female;Asian;45;07/12/2016;71454;0;China;Shanghai;;31.2239286;121.147112
E03471;Julia Sandoval;Manager;Human Resources;Corporate;Female;Latino;42;19/11/2017;101143;0.06;United States;Miami;;25.7823843;-80.3118592
E03474;Violet Hall;Solutions Architect;IT;Corporate;Female;Caucasian;40;10/12/2010;97807;0;United States;Chicago;;41.8336152;-87.8967698
E03484;Logan Rivera;Director;IT;Research & Development;Male;Latino;59;24/05/2002;172787;0.28;Brazil;Rio de Janerio;;-22.9140457;-43.6107907
E03490;Henry Campos;Senior Manager;Human Resources;Corporate;Male;Latino;38;27/09/2009;127801;0.15;United States;Phoenix;;33.6049778;-112.4546902
E03496;Robert Yang;Senior Analyst;Accounting;Speciality Products;Male;Asian;31;04/11/2017;97078;0;United States;Austin;09/03/2020;30.3076576;-97.9205502
E03506;Jaxson Mai;System Administrator;Human Resources;Research & Development;Male;Asian;48;08/03/2014;197367;0.39;United States;Austin;;30.3076576;-97.9205502
E03519;Eliza Zheng;Computer Systems Manager;IT;Speciality Products;Female;Asian;48;20/04/2014;91679;0.07;China;Chongqing;;29.5548108;106.3837459
E03520;Nolan Pena;Analyst;Marketing;Manufacturing;Male;Latino;30;21/06/2018;56154;0;Brazil;Sao Paulo;;-23.6820636;-46.9249441
E03521;Jackson Navarro;Director;Sales;Corporate;Male;Latino;52;25/09/2020;163143;0.28;Brazil;Sao Paulo;;-23.6820636;-46.9249441
E03528;Leo Hsu;Senior Manager;Human Resources;Manufacturing;Male;Asian;62;22/11/2017;138808;0.15;China;Chongqing;;29.5548108;106.3837459
E03532;Jaxson Santiago;Engineering Manager;Engineering;Research & Development;Male;Latino;56;20/09/2018;78938;0.14;United States;Phoenix;;33.6049778;-112.4546902
E03538;Gabriel Holmes;Enterprise Architect;IT;Research & Development;Male;Caucasian;40;04/11/2010;92952;0;United States;Seattle;;47.606209;-122.332069
E03540;Emma Perry;Solutions Architect;IT;Manufacturing;Female;Caucasian;28;22/01/2018;68176;0;United States;Seattle;;47.606209;-122.332069
E03545;Sofia Cheng;System Administrator;Accounting;Corporate;Female;Asian;63;26/07/2020;216195;0.31;United States;Miami;;25.7823843;-80.3118592
E03547;Owen Han;Analyst;Accounting;Corporate;Male;Asian;28;12/05/2017;52069;0;China;Chongqing;;29.5548108;106.3837459
E03549;Mateo Vu;Account Representative;Sales;Speciality Products;Male;Asian;30;29/09/2016;59100;0;China;Chongqing;;29.5548108;106.3837459
E03550;Stella Wu;Senior Manager;Marketing;Speciality Products;Female;Asian;35;20/02/2014;155905;0.14;United States;Phoenix;;33.6049778;-112.4546902
E03560;Ayla Ng;Account Representative;Sales;Manufacturing;Female;Asian;46;20/03/2004;73004;0;China;Beijing;;39.9384171;116.0678242
E03563;Ian Barnes;Operations Engineer;Engineering;Corporate;Male;Caucasian;47;08/06/2020;115765;0;United States;Miami;02/02/2021;25.7823843;-80.3118592
E03567;Silas Chavez;Technical Architect;IT;Research & Development;Male;Latino;51;15/04/2008;86431;0;United States;Columbus;;39.9828348;-83.1556352
E03571;Lincoln Henderson;Business Partner;Human Resources;Speciality Products;Male;Caucasian;28;27/06/2021;48510;0;United States;Chicago;;41.8336152;-87.8967698
E03574;John Moore;System Administrator;IT;Speciality Products;Male;Caucasian;52;08/11/2005;199808;0.32;United States;Seattle;;47.606209;-122.332069
E03578;Maverick Li;Analyst II;Sales;Research & Development;Male;Asian;34;10/03/2018;58993;0;United States;Austin;;30.3076576;-97.9205502
E03579;Robert Zhang;System Administrator;Marketing;Corporate;Male;Asian;45;24/09/2015;202680;0.32;United States;Phoenix;17/08/2022;33.6049778;-112.4546902
E03580;Maverick Medina;Analyst II;Sales;Manufacturing;Male;Latino;39;27/05/2007;51234;0;United States;Seattle;;47.606209;-122.332069
E03583;Brooks Marquez;System Administrator;Sales;Corporate;Male;Latino;61;24/09/2019;201464;0.37;United States;Chicago;;41.8336152;-87.8967698
E03583;Kayden Jordan;Cloud Infrastructure Architect;IT;Research & Development;Male;Caucasian;48;14/09/2010;99335;0;United States;Phoenix;;33.6049778;-112.4546902
E03591;Piper Sun;Director;Marketing;Manufacturing;Female;Asian;64;14/02/2011;171217;0.19;United States;Seattle;;47.606209;-122.332069
E03595;Christopher Howard;Enterprise Architect;IT;Speciality Products;Male;Caucasian;61;26/08/2019;75780;0;United States;Seattle;;47.606209;-122.332069
E03611;Alice Mehta;Analyst II;Sales;Research & Development;Female;Asian;45;02/04/2019;52621;0;China;Beijing;;39.9384171;116.0678242
E03612;Grayson Cooper;Senior Manager;Finance;Speciality Products;Male;Black;64;29/06/2013;159571;0.1;United States;Columbus;;39.9828348;-83.1556352
E03615;Daniel Dixon;Operations Engineer;Engineering;Speciality Products;Male;Caucasian;51;09/10/1999;95639;0;United States;Austin;;30.3076576;-97.9205502
E03616;Josiah Lewis;Manager;IT;Research & Development;Male;Caucasian;46;11/08/2021;127559;0.1;United States;Austin;;30.3076576;-97.9205502
E03626;Nicholas Avila;Enterprise Architect;IT;Research & Development;Male;Latino;28;28/09/2017;97336;0;United States;Austin;;30.3076576;-97.9205502
E03630;Jacob Davis;Director;Accounting;Research & Development;Male;Caucasian;36;03/09/2016;150399;0.28;United States;Chicago;;41.8336152;-87.8967698
E03637;Landon Thao;HRIS Analyst;Human Resources;Speciality Products;Male;Asian;25;21/01/2021;67299;0;United States;Phoenix;;33.6049778;-112.4546902
E03642;Aria Roberts;Manager;Accounting;Corporate;Female;Caucasian;38;12/08/2015;106858;0.05;United States;Seattle;;47.606209;-122.332069
E03648;Vivian Hunter;Account Representative;Sales;Corporate;Female;Black;26;21/08/2019;66084;0;United States;Seattle;;47.606209;-122.332069
E03655;Samantha Rogers;Analyst;Marketing;Speciality Products;Female;Caucasian;28;17/01/2020;45061;0;United States;Miami;;25.7823843;-80.3118592
E03664;Aria Castro;Engineering Manager;Engineering;Speciality Products;Female;Latino;45;14/03/2014;113873;0.11;Brazil;Rio de Janerio;;-22.9140457;-43.6107907
E03680;Elias Alvarado;Senior Manager;IT;Manufacturing;Male;Latino;56;09/01/2012;146140;0.1;Brazil;Manaus;;-3.0446589;-60.0495051
E03681;Lyla Chen;Senior Business Partner;Human Resources;Research & Development;Female;Asian;45;26/04/2019;90870;0;United States;Chicago;;41.8336152;-87.8967698
E03683;Raelynn Hong;Director;Marketing;Speciality Products;Female;Asian;28;11/12/2019;182321;0.28;China;Beijing;;39.9384171;116.0678242
E03685;Silas Hunter;Solutions Architect;IT;Corporate;Male;Black;55;04/05/1998;62174;0;United States;Chicago;;41.8336152;-87.8967698
E03689;Wesley Gray;Senior Analyst;Accounting;Speciality Products;Male;Caucasian;62;22/04/2003;76906;0;United States;Seattle;;47.606209;-122.332069
E03691;Colton Garcia;Solutions Architect;IT;Speciality Products;Male;Latino;55;17/11/1993;80170;0;United States;Miami;;25.7823843;-80.3118592
E03694;Elena Patterson;System Administrator;Finance;Speciality Products;Female;Black;38;09/11/2018;223805;0.36;United States;Chicago;;41.8336152;-87.8967698
